address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state,business_parking,ambience,categories_array
"4568 Spring Mountain, Ste 10","{""WheelchairAccessible"": ""True"", ""BikeParking"": ""False"", ""Caters"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""OutdoorSeating"": ""False"", ""WiFi"": ""'free'""}",IL7DQljJfWDtpmKTKDt6qQ,"""Food, Bubble Tea, Coffee & Tea""",Las Vegas,"{""Monday"": ""9:30-19:0"", ""Tuesday"": ""9:30-19:0"", ""Wednesday"": ""9:30-19:0"", ""Thursday"": ""9:30-19:0"", ""Friday"": ""9:30-19:0"", ""Saturday"": ""9:30-19:0""}",1,36.1266039,-115.2030456,Tea Drops Boba Supplies LV,89102,27,4.5,NV,"{""lot"": ""FALSE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Food,Bubble Tea,Coffee & Tea}"
"315 Spadina Avenue, Unit B",null,u-Dst0PsuNvwzB_0o1JXBg,"""Bubble Tea, Tea Rooms, Food""",Toronto,"{""Monday"": ""12:0-22:0"", ""Tuesday"": ""12:0-22:0"", ""Wednesday"": ""12:0-22:0"", ""Thursday"": ""12:0-22:0"", ""Friday"": ""11:30-22:30"", ""Saturday"": ""11:30-22:30"", ""Sunday"": ""12:0-22:0""}",1,43.654178,-79.3981579,Yi Fang Taiwan Fruit Tea,M5T 2E9,5,4,ON,,,"{Bubble Tea,Tea Rooms,Food}"
"9380 W Westgate Blvd, Ste d-103","{""WiFi"": ""'free'"", ""OutdoorSeating"": ""True"", ""Caters"": ""False"", ""RestaurantsTakeOut"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsPriceRange2"": ""2""}",ajI-NWPHNswiDDTDEtliqg,"""Food, Bubble Tea, Coffee & Tea, Desserts""",Glendale,"{""Monday"": ""12:0-22:0"", ""Tuesday"": ""12:0-22:0"", ""Wednesday"": ""12:0-22:0"", ""Thursday"": ""12:0-22:0"", ""Friday"": ""12:0-0:0"", ""Saturday"": ""12:0-0:0"", ""Sunday"": ""12:0-22:0""}",1,33.5348631579,-112.2605612129,Blendz Boba Tea Lounge,85305,69,3.5,AZ,"{""lot"": ""FALSE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""TRUE"", ""validated"": ""FALSE""}",,"{Food,Bubble Tea,Coffee & Tea,Desserts}"
"6446 N Durango Dr, Ste 140","{""BikeParking"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""BusinessParking"": ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""WheelchairAccessible"": ""True"", ""Caters"": ""False"", ""BusinessAcceptsBitcoin"": ""False"", ""WiFi"": ""u'free'"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""False""}",ZK4LvZ2n3uD5kR6tp6hsZQ,"""Ice Cream & Frozen Yogurt, Food, Coffee & Tea, Bubble Tea""",Las Vegas,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""12:0-20:0"", ""Wednesday"": ""12:0-20:0"", ""Thursday"": ""12:0-20:0"", ""Friday"": ""12:0-21:0"", ""Saturday"": ""12:0-21:0"", ""Sunday"": ""12:0-20:0""}",1,36.2780439,-115.2871386,Chill Haus,89149,116,4.5,NV,"{""lot"": ""TRUE"", ""valet"": ""FALSE"", ""garage"": ""TRUE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Ice Cream & Frozen Yogurt,Food,Coffee & Tea,Bubble Tea}"
7700 W Arrowhead Towne Ctr,"{""WiFi"": ""'free'"", ""RestaurantsTakeOut"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""1""}",mb_e38nXwXGzlX3SpIXaPA,"""Juice Bars & Smoothies, Bubble Tea, Food, Coffee & Tea""",Glendale,"{""Monday"": ""10:0-21:0"", ""Tuesday"": ""10:0-21:0"", ""Wednesday"": ""10:0-21:0"", ""Thursday"": ""10:0-21:0"", ""Friday"": ""10:0-21:0"", ""Saturday"": ""10:0-21:0"", ""Sunday"": ""11:0-18:0""}",1,33.6420995,-112.225533,Pinoy's Coffee and Boba,85308,7,4,AZ,,,"{Juice Bars & Smoothies,Bubble Tea,Food,Coffee & Tea}"
1253 Avenue McGill College,"{""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""Caters"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",pVCye4weQwdxi0-A27RZQQ,"""Bubble Tea, Food""",Montréal,null,1,45.5018406,-73.5701894,Caronel Bubble Tea,H3B 2Y5,4,3,QC,"{""lot"": ""FALSE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Bubble Tea,Food}"
832 Bay Street,"{""RestaurantsAttire"": ""u'casual'"", ""OutdoorSeating"": ""True"", ""Ambience"": ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", ""RestaurantsReservations"": ""True"", ""WiFi"": ""'free'"", ""BikeParking"": ""True"", ""NoiseLevel"": ""u'average'"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsTableService"": ""True"", ""GoodForMeal"": ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", ""GoodForKids"": ""True"", ""HasTV"": ""False"", ""RestaurantsDelivery"": ""False"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""Alcohol"": ""'none'""}",zvezLicNkf8tTqZyYhP83w,"""Food, Bubble Tea, Tea Rooms, Taiwanese, Restaurants""",Toronto,"{""Monday"": ""11:0-0:0"", ""Tuesday"": ""11:0-0:0"", ""Wednesday"": ""11:0-0:0"", ""Thursday"": ""11:0-0:0"", ""Friday"": ""11:0-0:0"", ""Saturday"": ""11:0-0:0"", ""Sunday"": ""11:0-0:0""}",1,43.6619270654,-79.3865113333,Green Grotto,M5S 1Z6,50,3,ON,"{""lot"": ""FALSE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""TRUE"", ""validated"": ""FALSE""}","{""casual"": ""TRUE"", ""classy"": ""FALSE"", ""trendy"": ""FALSE"", ""hipster"": ""FALSE"", ""upscale"": ""FALSE"", ""intimate"": ""FALSE"", ""romantic"": ""FALSE"", ""touristy"": ""FALSE""}","{Food,Bubble Tea,Tea Rooms,Taiwanese,Restaurants}"
2121-2800 Main Street S,null,8gAG5mc4UWSdoIJfDgXd8w,"""Bubble Tea, Restaurants, Food, Vietnamese, Soup, Noodles""",Airdrie,"{""Monday"": ""11:30-21:0"", ""Tuesday"": ""11:30-21:0"", ""Wednesday"": ""11:30-21:0"", ""Thursday"": ""11:30-21:0"", ""Friday"": ""11:30-21:0"", ""Saturday"": ""11:30-21:0"", ""Sunday"": ""12:0-20:30""}",1,51.26541743,-114.0042937736,Thai Tai,T4B 3G2,3,1.5,AB,,,"{Bubble Tea,Restaurants,Food,Vietnamese,Soup,Noodles}"
707 Markham Road,null,k9gaDDBYOOdVn0dfEMSntw,"""Food Trucks, Bubble Tea, Food, Caterers, Coffee & Tea, Cafes, Filipino, Restaurants, Event Planning & Services""",Scarborough,"{""Monday"": ""17:0-21:0"", ""Tuesday"": ""17:0-21:0"", ""Thursday"": ""17:0-21:0"", ""Friday"": ""17:0-21:0"", ""Saturday"": ""14:0-21:0"", ""Sunday"": ""14:0-21:0""}",1,43.76251,-79.22596,Crane Express,M6A 1Z4,3,4.5,ON,,,"{Food Trucks,Bubble Tea,Food,Caterers,Coffee & Tea,Cafes,Filipino,Restaurants,Event Planning & Services}"
"357 Bremner Blvd, Unit A11","{""RestaurantsTakeOut"": ""True"", ""WheelchairAccessible"": ""False"", ""Caters"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""BikeParking"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",Tpaw2c4QP-cz3junSqL8wQ,"""Food, Bubble Tea""",Toronto,"{""Monday"": ""11:0-0:0"", ""Tuesday"": ""11:0-0:0"", ""Wednesday"": ""11:0-0:0"", ""Thursday"": ""11:0-0:0"", ""Friday"": ""11:0-0:0"", ""Saturday"": ""11:0-0:0"", ""Sunday"": ""11:0-0:0""}",1,43.6405223,-79.3923793,Boba Boy,M5V 3V4,15,2.5,ON,"{""lot"": ""FALSE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Food,Bubble Tea}"
1023 Boulevard Saint-Laurent,"{""RestaurantsTakeOut"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""RestaurantsPriceRange2"": ""1""}",43p4h5nPH0yXxW2Zq2yT4A,"""Food, Bubble Tea, Asian Fusion, Cafes, Restaurants""",Montréal,"{""Monday"": ""11:0-23:0"", ""Tuesday"": ""11:0-23:0"", ""Wednesday"": ""11:0-23:0"", ""Thursday"": ""11:0-23:0"", ""Friday"": ""11:0-23:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""11:0-23:0""}",0,45.5080997,-73.5596951,Café Unique 17,H2Z 1J4,9,3,QC,,,"{Food,Bubble Tea,Asian Fusion,Cafes,Restaurants}"
B25 4300 Steeles Avenue E,"{""BusinessParking"": ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""WiFi"": ""'no'"", ""BikeParking"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsTakeOut"": ""True"", ""Caters"": ""False""}",Xo1LNzhnwE-ilqsM3ybs9Q,"""Coffee & Tea, Food, Bubble Tea""",Markham,"{""Monday"": ""11:0-20:30"", ""Tuesday"": ""11:0-20:30"", ""Wednesday"": ""11:0-20:30"", ""Thursday"": ""11:0-20:30"", ""Friday"": ""11:0-21:0"", ""Saturday"": ""11:0-21:0"", ""Sunday"": ""11:0-21:0""}",1,43.8258200636,-79.3063458055,Happy Lemon,L3R 0N8,32,3.5,ON,"{""lot"": ""TRUE"", ""valet"": ""FALSE"", ""garage"": ""TRUE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Coffee & Tea,Food,Bubble Tea}"
10720 W Indian School Rd,"{""BusinessAcceptsCreditCards"": ""True"", ""BikeParking"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsTakeOut"": ""True"", ""Caters"": ""True"", ""WiFi"": ""u'free'"", ""BusinessAcceptsBitcoin"": ""False"", ""BusinessParking"": ""None"", ""WheelchairAccessible"": ""True"", ""DogsAllowed"": ""False"", ""OutdoorSeating"": ""False""}",mckhzX3GPUlBoon4Fojlog,"""Bubble Tea, Desserts, Food, Coffee & Tea""",Phoenix,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""12:0-21:0"", ""Wednesday"": ""12:0-21:0"", ""Thursday"": ""12:0-21:0"", ""Friday"": ""12:0-23:0"", ""Saturday"": ""12:0-21:0"", ""Sunday"": ""12:0-20:0""}",1,33.4946413,-112.2918647,M T The Boba Bar,85037,108,4.5,AZ,,,"{Bubble Tea,Desserts,Food,Coffee & Tea}"
4555 Hurontario Street,"{""RestaurantsGoodForGroups"": ""True"", ""NoiseLevel"": ""'loud'"", ""RestaurantsPriceRange2"": ""1"", ""GoodForKids"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""OutdoorSeating"": ""False"", ""RestaurantsAttire"": ""u'casual'"", ""RestaurantsReservations"": ""False"", ""RestaurantsDelivery"": ""False"", ""HasTV"": ""False"", ""Caters"": ""False"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", ""Alcohol"": ""u'none'"", ""BikeParking"": ""False"", ""WiFi"": ""'free'"", ""GoodForMeal"": ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", ""RestaurantsTakeOut"": ""True""}",tX1fI1TgkvPQNYvwABea0w,"""Chinese, Food, Restaurants, Taiwanese, Bubble Tea, Coffee & Tea, Tea Rooms""",Mississauga,"{""Monday"": ""12:0-0:0"", ""Tuesday"": ""12:0-0:0"", ""Wednesday"": ""12:0-0:0"", ""Thursday"": ""12:0-0:0"", ""Friday"": ""12:0-1:30"", ""Saturday"": ""12:0-1:30"", ""Sunday"": ""12:0-0:0""}",1,43.6054636402,-79.6493142217,Bubble Republic Tea House,L4Z,113,3,ON,"{""lot"": ""TRUE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}","{""divey"": ""FALSE"", ""casual"": ""TRUE"", ""classy"": ""FALSE"", ""trendy"": ""FALSE"", ""hipster"": ""FALSE"", ""upscale"": ""FALSE"", ""intimate"": ""FALSE"", ""romantic"": ""FALSE"", ""touristy"": ""FALSE""}","{Chinese,Food,Restaurants,Taiwanese,Bubble Tea,Coffee & Tea,Tea Rooms}"
2101 S Decatur Blvd,"{""Alcohol"": ""u'none'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""BikeParking"": ""True"", ""OutdoorSeating"": ""False"", ""Ambience"": ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsTableService"": ""False"", ""WiFi"": ""u'no'"", ""BusinessAcceptsBitcoin"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""NoiseLevel"": ""'average'"", ""RestaurantsPriceRange2"": ""1"", ""DogsAllowed"": ""False"", ""Caters"": ""True"", ""WheelchairAccessible"": ""True"", ""RestaurantsAttire"": ""u'casual'"", ""GoodForKids"": ""True"", ""HasTV"": ""True"", ""RestaurantsDelivery"": ""True"", ""RestaurantsGoodForGroups"": ""True"", ""RestaurantsReservations"": ""False"", ""GoodForMeal"": ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}",S_5VQYMMa4aD3NzgYLkvhg,"""American (New), Hawaiian, Chicken Shop, Chicken Wings, Comfort Food, Asian Fusion, Restaurants, Food, Barbeque, Bubble Tea, American (Traditional), Southern""",Las Vegas,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""11:0-18:0"", ""Wednesday"": ""11:0-18:0"", ""Thursday"": ""11:0-18:0"", ""Friday"": ""11:0-18:0"", ""Saturday"": ""12:0-18:0""}",1,36.1487348,-115.2099431,Mochiko Chicken,89102,413,4.5,NV,"{""lot"": ""TRUE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}","{""divey"": ""FALSE"", ""casual"": ""TRUE"", ""classy"": ""FALSE"", ""trendy"": ""FALSE"", ""hipster"": ""FALSE"", ""upscale"": ""FALSE"", ""intimate"": ""FALSE"", ""romantic"": ""FALSE"", ""touristy"": ""FALSE""}","{American (New),Hawaiian,Chicken Shop,Chicken Wings,Comfort Food,Asian Fusion,Restaurants,Food,Barbeque,Bubble Tea,American (Traditional),Southern}"
"7377 S Jones Blvd, Ste 115","{""RestaurantsPriceRange2"": ""1"", ""Caters"": ""True"", ""RestaurantsDelivery"": ""False"", ""BikeParking"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""True"", ""WiFi"": ""u'free'""}",-95mbLJsa0CxXhpaNL4LvA,"""Desserts, Coffee & Tea, Ice Cream & Frozen Yogurt, Bubble Tea, Food, Juice Bars & Smoothies, Food Delivery Services""",Las Vegas,"{""Monday"": ""12:0-1:0"", ""Tuesday"": ""12:0-1:0"", ""Wednesday"": ""12:0-1:0"", ""Thursday"": ""12:0-1:0"", ""Friday"": ""12:0-1:0"", ""Saturday"": ""12:0-1:0"", ""Sunday"": ""12:0-1:0""}",1,36.055251,-115.225806,The Perfect Scoop & Boba Tea,89139,688,3.5,NV,"{""lot"": ""TRUE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Desserts,Coffee & Tea,Ice Cream & Frozen Yogurt,Bubble Tea,Food,Juice Bars & Smoothies,Food Delivery Services}"
"4630 Kingston Road, Unit 9-10","{""OutdoorSeating"": ""False"", ""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsTakeOut"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""Caters"": ""False"", ""WheelchairAccessible"": ""True"", ""WiFi"": ""u'free'"", ""DogsAllowed"": ""False""}",Z7X-Z1W3SuLwyycv1G6BAg,"""Bubble Tea, Food, Coffee & Tea, Waffles, Restaurants, Desserts, Ice Cream & Frozen Yogurt""",Toronto,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""14:0-0:0"", ""Wednesday"": ""14:0-0:0"", ""Thursday"": ""14:0-0:0"", ""Friday"": ""14:0-0:0"", ""Saturday"": ""18:0-0:0"", ""Sunday"": ""14:0-0:0""}",1,43.77543,-79.1789256,Chit-Chat-Play Food & Games,M1E 3J5,19,4,ON,"{""lot"": ""TRUE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Bubble Tea,Food,Coffee & Tea,Waffles,Restaurants,Desserts,Ice Cream & Frozen Yogurt}"
"1116 S Dobson Rd, Ste 109","{""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""OutdoorSeating"": ""False"", ""WiFi"": ""u'free'"", ""Caters"": ""False"", ""RestaurantsTakeOut"": ""True"", ""Alcohol"": ""'none'"", ""DogsAllowed"": ""False"", ""BusinessParking"": ""{'valet': False, 'garage': False, 'street': False, 'lot': True, 'validated': False}"", ""BikeParking"": ""True""}",JN1hr0mtzva6eMU9qeAWsQ,"""Bubble Tea, Coffee & Tea, Desserts, Juice Bars & Smoothies, Food""",Mesa,"{""Monday"": ""11:0-21:0"", ""Tuesday"": ""11:0-21:0"", ""Wednesday"": ""11:0-21:0"", ""Thursday"": ""11:0-21:0"", ""Friday"": ""11:0-21:0"", ""Saturday"": ""11:0-21:0"", ""Sunday"": ""11:0-21:0""}",1,33.394724,-111.875314,The Street Boba Café,85202,283,4.5,AZ,"{""lot"": ""TRUE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Bubble Tea,Coffee & Tea,Desserts,Juice Bars & Smoothies,Food}"
"7425 S Eastern Ave, Ste 102","{""BikeParking"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""OutdoorSeating"": ""True"", ""RestaurantsTakeOut"": ""True"", ""WheelchairAccessible"": ""True"", ""Caters"": ""True"", ""BusinessAcceptsBitcoin"": ""True"", ""BusinessAcceptsCreditCards"": ""True"", ""WiFi"": ""u'free'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",02giJIMo2sfua2wHfCbG-A,"""Bubble Tea, Juice Bars & Smoothies, Desserts, Food, Tea Rooms, Coffee & Tea""",Las Vegas,"{""Monday"": ""0:0-0:0"", ""Tuesday"": ""12:0-21:0"", ""Wednesday"": ""11:0-17:0"", ""Thursday"": ""14:0-22:0"", ""Friday"": ""14:0-0:0"", ""Saturday"": ""11:0-23:0"", ""Sunday"": ""11:0-17:0""}",1,36.05572,-115.1186456,Tea Space Sunset Park,89123,119,4.5,NV,"{""lot"": ""TRUE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Bubble Tea,Juice Bars & Smoothies,Desserts,Food,Tea Rooms,Coffee & Tea}"
5193 Yonge Street,"{""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsPriceRange2"": ""1"", ""BikeParking"": ""True"", ""WiFi"": ""'free'"", ""OutdoorSeating"": ""False"", ""RestaurantsTakeOut"": ""True""}",Cy5VGp4Qhq6AI3Y9ukR2sA,"""Nightlife, Food, Coffee & Tea, Tea Rooms, Restaurants, Bubble Tea, Chinese""",North York,"{""Tuesday"": ""9:0-17:0"", ""Wednesday"": ""9:0-17:0""}",1,43.7704042,-79.4129456,Tea Shop 168,M2N 5P7,58,2.5,ON,"{""lot"": ""FALSE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""TRUE"", ""validated"": ""FALSE""}",,"{Nightlife,Food,Coffee & Tea,Tea Rooms,Restaurants,Bubble Tea,Chinese}"
5425 Yonge Street,"{""WheelchairAccessible"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""RestaurantsTakeOut"": ""True"", ""BikeParking"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}",YR5ZCwgaQ5J4DZ6bf7yqEw,"""Food, Bubble Tea""",North York,"{""Monday"": ""12:0-0:0"", ""Tuesday"": ""12:0-0:0"", ""Wednesday"": ""12:0-0:0"", ""Thursday"": ""12:0-0:0"", ""Friday"": ""12:0-0:0"", ""Saturday"": ""12:0-0:0"", ""Sunday"": ""12:0-0:0""}",1,43.7763659,-79.4144144,Happy Lemon,M2N 5R6,23,3.5,ON,"{""lot"": ""FALSE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""TRUE"", ""validated"": ""FALSE""}",,"{Food,Bubble Tea}"
"5035 S Fort Apache Rd, Ste 104","{""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", ""BikeParking"": ""True"", ""WiFi"": ""'no'"", ""Alcohol"": ""'none'"", ""RestaurantsDelivery"": ""False"", ""RestaurantsTakeOut"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""BusinessAcceptsCreditCards"": ""True""}",IBKNR0-FL_Y5KzXqA1yS4A,"""Juice Bars & Smoothies, Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts, Bubble Tea, Food""",Las Vegas,"{""Monday"": ""11:30-21:30"", ""Tuesday"": ""11:30-21:30"", ""Wednesday"": ""11:30-21:30"", ""Thursday"": ""11:30-21:30"", ""Friday"": ""11:30-21:30"", ""Saturday"": ""11:30-21:30"", ""Sunday"": ""11:30-21:30""}",0,36.0977765,-115.2975877,The Perfect Scoop & Boba Tea,89148,237,4,NV,"{""lot"": ""TRUE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Juice Bars & Smoothies,Coffee & Tea,Ice Cream & Frozen Yogurt,Desserts,Bubble Tea,Food}"
"370 Highway 7 E, Unit 107 & 108","{""BikeParking"": ""True"", ""RestaurantsPriceRange2"": ""2"", ""DogsAllowed"": ""False"", ""WheelchairAccessible"": ""False"", ""Caters"": ""True"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", ""RestaurantsTakeOut"": ""True""}",IIqZHgnP8clTW6PBiPSskQ,"""Food, Poke, Bubble Tea, Desserts""",Richmond Hill,"{""Monday"": ""12:0-21:0"", ""Wednesday"": ""12:0-21:0"", ""Thursday"": ""12:0-21:0"", ""Friday"": ""12:0-22:30"", ""Saturday"": ""12:0-22:30"", ""Sunday"": ""13:0-21:0""}",1,43.8416554619,-79.3957704761,Next Station,L4B 0C4,12,4,ON,"{""lot"": ""FALSE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Food,Poke,Bubble Tea,Desserts}"
"6165 W Chandler Blvd, Ste 3","{""BikeParking"": ""True"", ""Caters"": ""False"", ""OutdoorSeating"": ""False"", ""BusinessAcceptsCreditCards"": ""True"", ""RestaurantsPriceRange2"": ""1"", ""RestaurantsTakeOut"": ""True"", ""WiFi"": ""'free'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}",UYvIfWlBx-q6Pe4WzugVgQ,"""Coffee & Tea, Bubble Tea, Donuts, Food""",Chandler,"{""Monday"": ""5:0-17:0"", ""Tuesday"": ""5:0-17:0"", ""Wednesday"": ""5:0-17:0"", ""Thursday"": ""5:0-17:0"", ""Friday"": ""5:0-17:0"", ""Saturday"": ""5:0-17:0"", ""Sunday"": ""6:0-14:0""}",1,33.3044272,-111.9479565,Boba & Donuts,85226,108,4.5,AZ,"{""lot"": ""TRUE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Coffee & Tea,Bubble Tea,Donuts,Food}"
"9820 W Lower Buckeye Rd, Ste 107","{""RestaurantsTakeOut"": ""True"", ""OutdoorSeating"": ""False"", ""RestaurantsPriceRange2"": ""1"", ""BusinessAcceptsCreditCards"": ""True"", ""WiFi"": ""u'no'"", ""BusinessParking"": ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",n_2yW2copuGo8jVOEKqb_A,"""Coffee & Tea, Breakfast & Brunch, Restaurants, Bubble Tea, Food, Juice Bars & Smoothies, Donuts""",Tolleson,"{""Monday"": ""4:30-20:0"", ""Tuesday"": ""4:30-20:0"", ""Wednesday"": ""4:30-20:0"", ""Thursday"": ""4:30-20:0"", ""Friday"": ""4:30-20:0"", ""Saturday"": ""4:30-20:0"", ""Sunday"": ""5:0-20:0""}",1,33.4222,-112.268859,Blooming Donuts,85353,33,5,AZ,"{""lot"": ""FALSE"", ""valet"": ""FALSE"", ""garage"": ""FALSE"", ""street"": ""FALSE"", ""validated"": ""FALSE""}",,"{Coffee & Tea,Breakfast & Brunch,Restaurants,Bubble Tea,Food,Juice Bars & Smoothies,Donuts}"
